Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Flow ID,Src IP,Src Port,Dst IP
80,6,21/02/2018 02:27:29,28313,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,70.63892911,28313.0,0.0,28313,28313,28313,28313.0,0.0,28313,28313,0,0.0,0.0,0,0,0,0,0,0,40,0,70.63892911,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:16:03,10092,3,4,326,935,326,0,108.6666667,188.2161878,935,0,233.75,467.5,124950.4558,693.6187079,1682.0,3524.338349,8839,3,9129,4564.5,6045.055872,8839,290,10089,3363.0,5017.548306,9133,24,0,0,0,0,72,92,297.2651605,396.3535474,0,935,157.625,334.1804207,111676.5536,0,0,1,1,0,0,0,1,1,180.1428571,108.6666667,233.75,0,0,0,0,0,0,3,326,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:12:10,11963,3,4,314,935,314,0,104.6666667,181.2879845,935,0,233.75,467.5,104405.2495,585.1375073,1993.833333,4374.181863,10904,3,11205,5602.5,7497.453201,10904,301,11960,3986.666667,6261.190648,11205,25,0,0,0,0,72,92,250.7732174,334.3642899,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,1,178.4285714,104.6666667,233.75,0,0,0,0,0,0,3,314,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:33:01,1744,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1146.788991,1744.0,0.0,1744,1744,1744,1744.0,0.0,1744,1744,0,0.0,0.0,0,0,0,0,0,0,40,0,1146.788991,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:29:46,519,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3853.564547,519.0,0.0,519,519,519,519.0,0.0,519,519,0,0.0,0.0,0,0,0,0,0,0,40,0,3853.564547,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:26:38,1210,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1652.892562,1210.0,0.0,1210,1210,1210,1210.0,0.0,1210,1210,0,0.0,0.0,0,0,0,0,0,0,40,0,1652.892562,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:11:20,11146,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,179.4365692,11146.0,0.0,11146,11146,11146,11146.0,0.0,11146,11146,0,0.0,0.0,0,0,0,0,0,0,40,0,179.4365692,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:18:16,9535,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,209.7535396,9535.0,0.0,9535,9535,9535,9535.0,0.0,9535,9535,0,0.0,0.0,0,0,0,0,0,0,40,0,209.7535396,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:33:23,1618,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1236.093943,1618.0,0.0,1618,1618,1618,1618.0,0.0,1618,1618,0,0.0,0.0,0,0,0,0,0,0,40,0,1236.093943,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:28:06,27206,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,73.51319562,27206.0,0.0,27206,27206,27206,27206.0,0.0,27206,27206,0,0.0,0.0,0,0,0,0,0,0,40,0,73.51319562,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:16:39,1339,3,4,315,935,315,0,105.0,181.8653348,935,0,233.75,467.5,933532.4869,5227.781927,223.1666667,301.3565441,785,8,1094,547.0,336.5828278,785,309,1331,443.6666667,571.07822,1094,24,0,0,0,0,72,92,2240.477969,2987.303958,0,935,156.25,333.4104078,111162.5,0,0,1,1,0,0,0,1,1,178.5714286,105.0,233.75,0,0,0,0,0,0,3,315,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:32:51,1475,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1355.932203,1475.0,0.0,1475,1475,1475,1475.0,0.0,1475,1475,0,0.0,0.0,0,0,0,0,0,0,40,0,1355.932203,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:16:12,2154,3,4,289,935,289,0,96.33333333,166.8542278,935,0,233.75,467.5,568245.1253,3249.767874,359.0,554.7716647,1436,6,1875,937.5,704.9854608,1436,439,2148,716.0,1012.758115,1878,21,0,0,0,0,72,92,1392.75766,1857.010214,0,935,153.0,331.7645465,110067.7143,0,0,1,1,0,0,0,1,1,174.8571429,96.33333333,233.75,0,0,0,0,0,0,3,289,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:23:16,24565,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,81.4166497,24565.0,0.0,24565,24565,24565,24565.0,0.0,24565,24565,0,0.0,0.0,0,0,0,0,0,0,40,0,81.4166497,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:11:54,15665,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,127.6731567,15665.0,0.0,15665,15665,15665,15665.0,0.0,15665,15665,0,0.0,0.0,0,0,0,0,0,0,40,0,127.6731567,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:12:21,15245,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,131.1905543,15245.0,0.0,15245,15245,15245,15245.0,0.0,15245,15245,0,0.0,0.0,0,0,0,0,0,0,40,0,131.1905543,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:32:30,1209,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1654.259719,1209.0,0.0,1209,1209,1209,1209.0,0.0,1209,1209,0,0.0,0.0,0,0,0,0,0,0,40,0,1654.259719,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:21:57,3252,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,615.0061501,3252.0,0.0,3252,3252,3252,3252.0,0.0,3252,3252,0,0.0,0.0,0,0,0,0,0,0,40,0,615.0061501,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:23:39,1689,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1184.132623,1689.0,0.0,1689,1689,1689,1689.0,0.0,1689,1689,0,0.0,0.0,0,0,0,0,0,0,40,0,1184.132623,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:18:17,9857,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,202.9014913,9857.0,0.0,9857,9857,9857,9857.0,0.0,9857,9857,0,0.0,0.0,0,0,0,0,0,0,40,0,202.9014913,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:33:22,1713,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1167.542323,1713.0,0.0,1713,1713,1713,1713.0,0.0,1713,1713,0,0.0,0.0,0,0,0,0,0,0,40,0,1167.542323,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:32:23,1875,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1066.666667,1875.0,0.0,1875,1875,1875,1875.0,0.0,1875,1875,0,0.0,0.0,0,0,0,0,0,0,40,0,1066.666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:25:30,3056,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,654.4502618,3056.0,0.0,3056,3056,3056,3056.0,0.0,3056,3056,0,0.0,0.0,0,0,0,0,0,0,40,0,654.4502618,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:28:08,13810,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,144.8225923,13810.0,0.0,13810,13810,13810,13810.0,0.0,13810,13810,0,0.0,0.0,0,0,0,0,0,0,40,0,144.8225923,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:33:09,1761,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1135.718342,1761.0,0.0,1761,1761,1761,1761.0,0.0,1761,1761,0,0.0,0.0,0,0,0,0,0,0,40,0,1135.718342,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:33:15,1895,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1055.408971,1895.0,0.0,1895,1895,1895,1895.0,0.0,1895,1895,0,0.0,0.0,0,0,0,0,0,0,40,0,1055.408971,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:24:54,5917,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,338.0091262,5917.0,0.0,5917,5917,5917,5917.0,0.0,5917,5917,0,0.0,0.0,0,0,0,0,0,0,40,0,338.0091262,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:15:23,11409,3,4,266,935,266,0,88.66666667,153.5751716,935,0,233.75,467.5,105267.7711,613.5507056,1901.5,4366.721825,10811,8,11144,5572.0,7409.064853,10811,333,11401,3800.333333,6360.549216,11144,31,0,0,0,0,72,92,262.9503024,350.6004032,0,935,150.125,330.5149391,109240.125,0,0,1,1,0,0,0,1,1,171.5714286,88.66666667,233.75,0,0,0,0,0,0,3,266,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:26:46,1331,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1502.629602,1331.0,0.0,1331,1331,1331,1331.0,0.0,1331,1331,0,0.0,0.0,0,0,0,0,0,0,40,0,1502.629602,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:17:53,16398,3,4,314,935,314,0,104.6666667,181.2879845,935,0,233.75,467.5,76167.82534,426.881327,2733.0,6341.486387,15673,6,15958,7979.0,10880.95915,15673,285,16392,5464.0,9090.077447,15958,26,0,0,0,0,72,92,182.9491401,243.9321869,0,935,156.125,333.3425683,111117.2679,0,0,1,1,0,0,0,1,1,178.4285714,104.6666667,233.75,0,0,0,0,0,0,3,314,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:24:03,4717,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,423.998304,4717.0,0.0,4717,4717,4717,4717.0,0.0,4717,4717,0,0.0,0.0,0,0,0,0,0,0,40,0,423.998304,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:12:35,15407,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,129.8111248,15407.0,0.0,15407,15407,15407,15407.0,0.0,15407,15407,0,0.0,0.0,0,0,0,0,0,0,40,0,129.8111248,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:32:11,4507,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,443.7541602,4507.0,0.0,4507,4507,4507,4507.0,0.0,4507,4507,0,0.0,0.0,0,0,0,0,0,0,40,0,443.7541602,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:30:03,2883,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,693.7218176,2883.0,0.0,2883,2883,2883,2883.0,0.0,2883,2883,0,0.0,0.0,0,0,0,0,0,0,40,0,693.7218176,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:18:37,1907,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1048.767698,1907.0,0.0,1907,1907,1907,1907.0,0.0,1907,1907,0,0.0,0.0,0,0,0,0,0,0,40,0,1048.767698,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:17:58,9638,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,207.5119319,9638.0,0.0,9638,9638,9638,9638.0,0.0,9638,9638,0,0.0,0.0,0,0,0,0,0,0,40,0,207.5119319,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:33:25,943,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2120.890774,943.0,0.0,943,943,943,943.0,0.0,943,943,0,0.0,0.0,0,0,0,0,0,0,40,0,2120.890774,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:22:24,4550,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,439.5604396,4550.0,0.0,4550,4550,4550,4550.0,0.0,4550,4550,0,0.0,0.0,0,0,0,0,0,0,40,0,439.5604396,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:12:54,32413,3,4,284,935,284,0,94.66666667,163.9674764,935,0,233.75,467.5,37608.36701,215.962731,5402.166667,9238.295176,22652,3,9723,4861.5,6438.207243,9414,309,32410,10803.33333,11351.83691,22652,24,0,0,0,0,72,92,92.55545614,123.4072749,0,935,152.375,331.4763243,109876.5536,0,0,1,1,0,0,0,1,1,174.1428571,94.66666667,233.75,0,0,0,0,0,0,3,284,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:22:30,916,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2183.406114,916.0,0.0,916,916,916,916.0,0.0,916,916,0,0.0,0.0,0,0,0,0,0,0,40,0,2183.406114,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:12:14,2080,3,4,266,935,266,0,88.66666667,153.5751716,935,0,233.75,467.5,577403.8462,3365.384615,346.6666667,594.1069488,1533,4,524,262.0,16.97056275,274,250,2076,692.0,770.8547204,1533,19,0,0,0,0,72,92,1442.307692,1923.076923,0,935,150.125,330.5149391,109240.125,0,0,1,1,0,0,0,1,1,171.5714286,88.66666667,233.75,0,0,0,0,0,0,3,266,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:27:45,3962,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,504.7955578,3962.0,0.0,3962,3962,3962,3962.0,0.0,3962,3962,0,0.0,0.0,0,0,0,0,0,0,40,0,504.7955578,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:17:49,1143,3,4,267,935,267,0,89.0,154.1525219,935,0,233.75,467.5,1051618.548,6124.234471,190.5,237.4664187,614,4,864,432.0,257.3868684,614,250,1139,379.6666667,435.686049,866,25,0,0,0,0,72,92,2624.671916,3499.562555,0,935,150.25,330.5652086,109273.3571,0,0,1,1,0,0,0,1,1,171.7142857,89.0,233.75,0,0,0,0,0,0,3,267,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:32:21,1206,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1658.374793,1206.0,0.0,1206,1206,1206,1206.0,0.0,1206,1206,0,0.0,0.0,0,0,0,0,0,0,40,0,1658.374793,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:24:05,1084,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1845.01845,1084.0,0.0,1084,1084,1084,1084.0,0.0,1084,1084,0,0.0,0.0,0,0,0,0,0,0,40,0,1845.01845,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:32:39,1208,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1655.629139,1208.0,0.0,1208,1208,1208,1208.0,0.0,1208,1208,0,0.0,0.0,0,0,0,0,0,0,40,0,1655.629139,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:14:19,15005,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133.2889037,15005.0,0.0,15005,15005,15005,15005.0,0.0,15005,15005,0,0.0,0.0,0,0,0,0,0,0,40,0,133.2889037,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:13:20,13835,3,4,325,935,325,0,108.3333333,187.6388375,935,0,233.75,467.5,91073.36465,505.963137,2305.833333,3796.294004,9300,2,9640,4820.0,6335.676759,9300,340,13833,4611.0,4823.918635,9642,25,0,0,0,0,72,92,216.8413444,289.1217926,0,935,157.5,334.1086222,111628.5714,0,0,1,1,0,0,0,1,1,180.0,108.3333333,233.75,0,0,0,0,0,0,3,325,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:32:52,1471,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1359.619307,1471.0,0.0,1471,1471,1471,1471.0,0.0,1471,1471,0,0.0,0.0,0,0,0,0,0,0,40,0,1359.619307,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:21:25,7204,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,277.6235425,7204.0,0.0,7204,7204,7204,7204.0,0.0,7204,7204,0,0.0,0.0,0,0,0,0,0,0,40,0,277.6235425,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:33:01,11788,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,169.6640652,11788.0,0.0,11788,11788,11788,11788.0,0.0,11788,11788,0,0.0,0.0,0,0,0,0,0,0,40,0,169.6640652,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,32738,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
80,6,21/02/2018 02:13:17,8336,3,4,266,935,266,0,88.66666667,153.5751716,935,0,233.75,467.5,144073.8964,839.731286,1389.333333,2879.753716,7235,3,7527,3763.5,4909.442382,7235,292,8332,2777.333333,4130.262139,7526,20,0,0,0,0,72,92,359.8848369,479.8464491,0,935,150.125,330.5149391,109240.125,0,0,1,1,0,0,0,1,1,171.5714286,88.66666667,233.75,0,0,0,0,0,0,3,266,4,935,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDOS attack-HOIC,,,,
